Order_ID,Date,Region,Salesperson,Category,Product,Channel,Units,Unit_Price,Revenue,Cost,Profit
ORD-100544,46072,North,Emily Chen,Electronics,Monitor,Online,1,258.3,258.3,182.68,75.62
ORD-100693,46072,North,James Wilson,Electronics,Headphones,Online,4,94.96,379.84,229.88,149.96
ORD-100928,46072,East,Marcus Reed,Clothing,Sneakers,Online,6,117.65,705.9,407.01,298.89
ORD-101068,46072,East,David Lee,Sports,Dumbbells,Store,3,73.31,219.93,134.39,85.54
ORD-101197,46072,North,Emily Chen,Clothing,Jeans,Store,4,74.71,298.84,154.27,144.57
ORD-101918,46072,North,James Wilson,Sports,Yoga Mat,Store,6,39.61,237.66,112.64,125.02
ORD-102022,46072,South,Chris Brown,Sports,Running Shoes,Online,2,135.24,270.48,153.85,116.63
ORD-102278,46072,North,Emily Chen,Clothing,Jacket,Store,2,89.94,179.88,96.63,83.25
ORD-102648,46072,West,Rachel Green,Sports,Yoga Mat,Marketplace,1,38.63,38.63,17.9,20.73
ORD-103104,46072,North,James Wilson,Sports,Dumbbells,Online,2,80.25,160.5,101.46,59.04
ORD-103283,46072,South,Chris Brown,Electronics,Webcam,Online,3,99.49,298.47,185.04,113.43
ORD-103329,46072,East,David Lee,Home,Coffee Maker,Online,6,131.03,786.18,493.22,292.96
ORD-103421,46072,West,Tom Nguyen,Electronics,Webcam,Store,2,101.33,202.66,118.73,83.93
ORD-103438,46072,East,Marcus Reed,Clothing,Jeans,Online,2,72.85,145.7,77.27,68.43
ORD-103501,46072,South,Chris Brown,Sports,Yoga Mat,Online,6,43.3,259.8,127.47,132.33
ORD-103596,46072,West,Tom Nguyen,Clothing,Hoodie,Online,3,55.42,166.26,82.55,83.71
ORD-103740,46072,South,Chris Brown,Electronics,Headphones,Online,5,92.23,461.15,289.98,171.17
ORD-103750,46072,North,Nina Patel,Electronics,Keyboard,Store,2,60.99,121.98,68.67,53.31
ORD-103852,46072,West,Tom Nguyen,Sports,Dumbbells,Online,4,72.96,291.84,179.66,112.18
ORD-104002,46072,South,Ana Lopez,Home,Vacuum,Store,1,197.53,197.53,134.65,62.88
ORD-104023,46072,West,Tom Nguyen,Electronics,Monitor,Online,6,232.83,1396.98,946.05,450.93
ORD-104155,46072,West,Rachel Green,Clothing,Hoodie,Online,3,64.68,194.04,94.28,99.76
ORD-104316,46072,South,Chris Brown,Home,Air Fryer,Store,5,152.32,761.6,502.89,258.71
ORD-104424,46072,South,Mike Davis,Clothing,Jeans,Store,5,65.91,329.55,165.47,164.08
ORD-104487,46072,East,David Lee,Sports,Yoga Mat,Store,1,36.84,36.84,18.1,18.74
ORD-104536,46072,North,Nina Patel,Clothing,Jeans,Online,4,75.82,303.28,154.58,148.7
ORD-104562,46072,East,David Lee,Sports,Running Shoes,Online,1,113.28,113.28,67.81,45.47
ORD-104954,46072,North,Nina Patel,Clothing,Jacket,Store,1,103.69,103.69,56.79,46.9
ORD-100147,46073,South,Chris Brown,Clothing,Jacket,Marketplace,2,92.46,184.92,103.65,81.27
ORD-100166,46073,East,Sarah Kim,Electronics,Headphones,Store,3,81.63,244.89,153.68,91.21
ORD-100212,46073,North,Nina Patel,Home,Vacuum,Online,3,193.53,580.59,391.89,188.7
ORD-100418,46073,West,Jordan Smith,Electronics,Webcam,Store,1,100.32,100.32,60.62,39.7
ORD-100430,46073,East,Marcus Reed,Clothing,Jeans,Online,4,64.11,256.44,136.02,120.42
ORD-100804,46073,South,Mike Davis,Clothing,Hoodie,Store,1,62.82,62.82,32.09,30.73
ORD-100808,46073,West,Rachel Green,Home,Air Fryer,Online,4,143.66,574.64,375.86,198.78
ORD-100867,46073,North,Emily Chen,Home,Vacuum,Store,6,179.6,1077.6,730.98,346.62
ORD-101147,46073,North,Nina Patel,Electronics,Webcam,Online,3,115.05,345.15,214.75,130.4
ORD-101311,46073,South,Mike Davis,Electronics,Monitor,Marketplace,1,274.88,274.88,192.22,82.66
ORD-101614,46073,East,David Lee,Home,Vacuum,Marketplace,3,198.71,596.13,423.71,172.42
ORD-102181,46073,West,Rachel Green,Home,Air Fryer,Online,2,135.57,271.14,179.7,91.44
ORD-102239,46073,West,Jordan Smith,Electronics,Webcam,Store,2,100.38,200.76,121.74,79.02
ORD-102240,46073,East,David Lee,Electronics,Keyboard,Online,5,68.21,341.05,201.49,139.56
ORD-102266,46073,West,Jordan Smith,Electronics,Headphones,Marketplace,5,87.72,438.6,280.23,158.37
ORD-102390,46073,West,Rachel Green,Home,Air Fryer,Online,6,161.29,967.74,664.77,302.97
ORD-103051,46073,South,Mike Davis,Clothing,Jacket,Online,4,86.02,344.08,195.23,148.85
ORD-103207,46073,West,Tom Nguyen,Home,Vacuum,Online,2,203.48,406.96,272.31,134.65
ORD-103711,46073,East,Sarah Kim,Electronics,Monitor,Online,4,253.53,1014.12,735.08,279.04
ORD-103812,46073,East,Marcus Reed,Sports,Yoga Mat,Online,6,42.09,252.54,120.61,131.93
ORD-103889,46073,South,Chris Brown,Clothing,Jacket,Online,4,97.96,391.84,217.45,174.39
ORD-104124,46073,North,James Wilson,Sports,Running Shoes,Store,6,136.63,819.78,478.84,340.94
ORD-104219,46073,North,Nina Patel,Sports,Running Shoes,Marketplace,4,114.58,458.32,269.62,188.7
ORD-104319,46073,South,Ana Lopez,Home,Vacuum,Marketplace,3,192.43,577.29,385.6,191.69
ORD-104456,46073,East,Marcus Reed,Home,Vacuum,Store,4,193.17,772.68,529.29,243.39
ORD-104478,46073,South,Chris Brown,Clothing,Hoodie,Online,3,54.79,164.37,79.87,84.5
ORD-104676,46073,East,David Lee,Electronics,Keyboard,Marketplace,3,69.35,208.05,120.79,87.26
ORD-104714,46073,West,Rachel Green,Sports,Yoga Mat,Store,3,39.6,118.8,54.83,63.97
ORD-104811,46073,West,Tom Nguyen,Electronics,Headphones,Online,6,89.92,539.52,345.83,193.69
ORD-104881,46073,West,Tom Nguyen,Home,Vacuum,Marketplace,3,184.46,553.38,391.69,161.69
ORD-100200,46074,West,Rachel Green,Electronics,Keyboard,Marketplace,4,65.88,263.52,151.59,111.93
ORD-100206,46074,East,Marcus Reed,Home,Air Fryer,Marketplace,6,142.09,852.54,550.6,301.94
ORD-100218,46074,North,Emily Chen,Home,Blender,Store,6,88.54,531.24,351.86,179.38
ORD-100258,46074,South,Ana Lopez,Clothing,Hoodie,Store,1,62.1,62.1,31.5,30.6
ORD-100518,46074,South,Chris Brown,Electronics,Keyboard,Marketplace,3,67.19,201.57,117.48,84.09
ORD-100529,46074,East,Sarah Kim,Electronics,Headphones,Marketplace,3,85.39,256.17,159.77,96.4
ORD-100560,46074,North,James Wilson,Electronics,Monitor,Store,4,258.02,1032.08,718.44,313.64
ORD-100661,46074,West,Rachel Green,Clothing,Hoodie,Online,6,61.47,368.82,189.57,179.25
ORD-100760,46074,North,James Wilson,Home,Air Fryer,Marketplace,1,147.21,147.21,97.27,49.94
ORD-100919,46074,North,Emily Chen,Home,Vacuum,Online,1,187.78,187.78,125.52,62.26
ORD-101066,46074,South,Ana Lopez,Sports,Fitness Tracker,Store,1,139.5,139.5,92.6,46.9
ORD-101137,46074,East,Marcus Reed,Sports,Fitness Tracker,Online,5,133.18,665.9,425.6,240.3
ORD-101448,46074,West,Tom Nguyen,Electronics,Monitor,Marketplace,3,252.85,758.55,518.68,239.87
ORD-101677,46074,East,Marcus Reed,Sports,Fitness Tracker,Store,6,148.65,891.9,582.12,309.78
ORD-102667,46074,South,Ana Lopez,Home,Blender,Online,4,91.3,365.2,250.31,114.89
ORD-102873,46074,South,Chris Brown,Home,Air Fryer,Store,5,135.32,676.6,468.11,208.49
ORD-103123,46074,West,Rachel Green,Sports,Running Shoes,Online,1,136.32,136.32,81.44,54.88
ORD-103266,46074,East,David Lee,Sports,Yoga Mat,Online,5,43.56,217.8,108.3,109.5
ORD-103287,46074,East,Sarah Kim,Electronics,Headphones,Store,6,87.57,525.42,330.64,194.78
ORD-103574,46074,West,Rachel Green,Electronics,Keyboard,Store,1,67.66,67.66,38.05,29.61
ORD-103869,46074,South,Chris Brown,Clothing,Hoodie,Online,2,58.32,116.64,57.61,59.03
ORD-104108,46074,North,Emily Chen,Clothing,Sneakers,Store,3,116.8,350.4,212.78,137.62
ORD-104375,46074,East,Marcus Reed,Electronics,Webcam,Store,2,106.67,213.34,132.18,81.16
ORD-104405,46074,West,Rachel Green,Home,Air Fryer,Store,1,155.76,155.76,106.7,49.06
ORD-104438,46074,South,Chris Brown,Electronics,Monitor,Online,5,236.81,1184.05,814.61,369.44
ORD-100061,46075,East,David Lee,Electronics,Headphones,Store,1,95.43,95.43,57.93,37.5
ORD-100062,46075,East,Marcus Reed,Sports,Fitness Tracker,Store,6,145.55,873.3,591.96,281.34
ORD-100243,46075,South,Chris Brown,Electronics,Monitor,Marketplace,5,261.09,1305.45,944.36,361.09
ORD-100678,46075,East,David Lee,Electronics,Monitor,Online,5,228.58,1142.9,770.36,372.54
ORD-101037,46075,South,Chris Brown,Home,Air Fryer,Online,1,162.24,162.24,110.54,51.7
ORD-101825,46075,East,David Lee,Home,Blender,Store,2,76.98,153.96,104.43,49.53
ORD-101926,46075,North,James Wilson,Clothing,Jeans,Marketplace,5,67.9,339.5,171.78,167.72
ORD-101986,46075,North,Nina Patel,Home,Vacuum,Store,3,183.67,551.01,385.97,165.04
ORD-102141,46075,South,Mike Davis,Sports,Fitness Tracker,Marketplace,4,149.11,596.44,405.03,191.41
ORD-102805,46075,West,Rachel Green,Clothing,Jeans,Store,6,65.33,391.98,208.15,183.83
ORD-103470,46075,East,Sarah Kim,Home,Coffee Maker,Store,2,129.36,258.72,160.79,97.93
ORD-103769,46075,South,Ana Lopez,Clothing,Jeans,Store,6,66.49,398.94,205.16,193.78
ORD-103952,46075,West,Rachel Green,Clothing,Hoodie,Online,5,65.95,329.75,162.99,166.76
ORD-104222,46075,East,David Lee,Home,Blender,Online,6,78.65,471.9,323.47,148.43
ORD-104263,46075,North,Nina Patel,Clothing,Jacket,Marketplace,4,88.47,353.88,188.37,165.51
ORD-104615,46075,East,David Lee,Electronics,Headphones,Online,1,95.33,95.33,58.86,36.47
ORD-104701,46075,South,Mike Davis,Clothing,Sneakers,Online,3,111.29,333.87,195.98,137.89
ORD-104716,46075,West,Rachel Green,Electronics,Keyboard,Store,2,69.83,139.66,80.45,59.21
ORD-104748,46075,East,Sarah Kim,Sports,Yoga Mat,Online,6,38.22,229.32,111.04,118.28
ORD-104895,46075,South,Chris Brown,Sports,Yoga Mat,Store,6,42.37,254.22,118.7,135.52
ORD-104984,46075,South,Chris Brown,Electronics,Headphones,Store,5,82.7,413.5,264.49,149.01
ORD-100162,46076,South,Chris Brown,Sports,Yoga Mat,Store,6,36.76,220.56,107.8,112.76
ORD-100315,46076,South,Mike Davis,Electronics,Monitor,Marketplace,6,234.3,1405.8,970.15,435.65
ORD-100333,46076,West,Rachel Green,Electronics,Headphones,Store,2,89.96,179.92,112.27,67.65
ORD-100467,46076,North,Emily Chen,Home,Blender,Online,2,89.48,178.96,126.09,52.87
ORD-100498,46076,North,James Wilson,Clothing,Jacket,Store,6,98.8,592.8,332.55,260.25
ORD-100506,46076,East,Marcus Reed,Clothing,Hoodie,Online,1,64.67,64.67,32.45,32.22
ORD-100766,46076,South,Chris Brown,Home,Air Fryer,Store,3,154.34,463.02,299.73,163.29
ORD-100769,46076,South,Mike Davis,Electronics,Keyboard,Online,5,67.56,337.8,200.37,137.43
ORD-100970,46076,South,Mike Davis,Home,Blender,Store,3,89.39,268.17,187.41,80.76
ORD-101018,46076,North,James Wilson,Electronics,Monitor,Marketplace,6,239.54,1437.24,1046.13,391.11
ORD-101271,46076,South,Chris Brown,Clothing,Jacket,Online,2,87.78,175.56,94.54,81.02
ORD-101483,46076,West,Jordan Smith,Clothing,Sneakers,Store,2,99.33,198.66,120.93,77.73
ORD-101491,46076,South,Mike Davis,Electronics,Headphones,Online,3,98.93,296.79,180.05,116.74
ORD-101528,46076,West,Jordan Smith,Home,Blender,Online,1,89.7,89.7,59.1,30.6
ORD-101635,46076,West,Jordan Smith,Home,Blender,Online,2,77.36,154.72,103.37,51.35
ORD-102014,46076,West,Tom Nguyen,Clothing,Jeans,Online,1,74.11,74.11,37.8,36.31
ORD-102292,46076,South,Mike Davis,Electronics,Headphones,Store,6,84.43,506.58,308.32,198.26
ORD-102369,46076,East,Sarah Kim,Home,Coffee Maker,Store,1,128.78,128.78,79.21,49.57
ORD-102654,46076,North,James Wilson,Clothing,Jacket,Store,4,97.82,391.28,208.08,183.2
ORD-102706,46076,East,Marcus Reed,Sports,Yoga Mat,Marketplace,2,39.08,78.16,36.38,41.78
ORD-102758,46076,South,Chris Brown,Sports,Dumbbells,Marketplace,6,82.2,493.2,296.32,196.88
ORD-102771,46076,East,Sarah Kim,Home,Blender,Online,3,88.45,265.35,179.28,86.07
ORD-102996,46076,South,Ana Lopez,Home,Air Fryer,Online,2,163.41,326.82,217.51,109.31
ORD-103047,46076,East,David Lee,Home,Vacuum,Store,5,200.76,1003.8,693.17,310.63
ORD-103061,46076,South,Chris Brown,Electronics,Headphones,Online,5,91.39,456.95,273.94,183.01
ORD-103108,46076,West,Tom Nguyen,Home,Vacuum,Online,6,195.98,1175.88,838.08,337.8
ORD-103120,46076,North,Emily Chen,Home,Air Fryer,Marketplace,4,152.7,610.8,424.91,185.89
ORD-103124,46076,North,Nina Patel,Electronics,Keyboard,Online,5,69.42,347.1,205.42,141.68
ORD-103151,46076,North,Nina Patel,Home,Blender,Marketplace,2,78.52,157.04,110.65,46.39
ORD-103365,46076,North,James Wilson,Electronics,Keyboard,Online,6,63.99,383.94,224.87,159.07
ORD-103630,46076,South,Chris Brown,Home,Blender,Marketplace,5,89.43,447.15,314.97,132.18
ORD-103726,46076,North,James Wilson,Home,Air Fryer,Online,3,142.13,426.39,289.04,137.35
ORD-104073,46076,South,Mike Davis,Electronics,Webcam,Marketplace,3,100.99,302.97,183.15,119.82
ORD-104210,46076,South,Mike Davis,Home,Air Fryer,Store,4,159.21,636.84,417.81,219.03
ORD-104247,46076,North,Emily Chen,Home,Air Fryer,Online,4,149.74,598.96,406.34,192.62
ORD-104446,46076,South,Ana Lopez,Electronics,Keyboard,Store,3,59.81,179.43,108.08,71.35
ORD-104596,46076,North,James Wilson,Home,Coffee Maker,Online,5,121.09,605.45,383.74,221.71
ORD-104671,46076,West,Rachel Green,Electronics,Monitor,Store,4,256.58,1026.32,736.76,289.56
ORD-104729,46076,South,Ana Lopez,Clothing,Jacket,Online,1,101.18,101.18,54.28,46.9
ORD-100215,46077,South,Ana Lopez,Clothing,Hoodie,Online,6,59.1,354.6,181.73,172.87
ORD-100435,46077,South,Mike Davis,Home,Blender,Store,6,84.11,504.66,350.02,154.64
ORD-100573,46077,East,David Lee,Home,Vacuum,Online,1,194.26,194.26,131.51,62.75
ORD-100597,46077,North,Nina Patel,Clothing,Jacket,Store,4,104.23,416.92,232.13,184.79
ORD-100627,46077,North,Emily Chen,Sports,Running Shoes,Online,6,116.36,698.16,419.17,278.99
ORD-100772,46077,South,Mike Davis,Electronics,Keyboard,Online,5,63.49,317.45,178.91,138.54
ORD-101164,46077,North,Emily Chen,Home,Vacuum,Store,4,180.72,722.88,487.07,235.81
ORD-101191,46077,South,Mike Davis,Electronics,Keyboard,Online,4,67.4,269.6,160.47,109.13
ORD-101202,46077,West,Jordan Smith,Clothing,Hoodie,Store,5,61.64,308.2,151.57,156.63
ORD-101203,46077,West,Rachel Green,Sports,Fitness Tracker,Online,6,128.62,771.72,500.38,271.34
ORD-101255,46077,East,Marcus Reed,Clothing,Sneakers,Marketplace,1,104.55,104.55,63.87,40.68
ORD-101258,46077,East,David Lee,Electronics,Keyboard,Online,1,68.67,68.67,39.99,28.68
ORD-101278,46077,East,Marcus Reed,Electronics,Monitor,Store,1,264.3,264.3,187.9,76.4
ORD-101630,46077,South,Mike Davis,Home,Coffee Maker,Online,5,120.31,601.55,375.38,226.17
ORD-101652,46077,South,Chris Brown,Clothing,Sneakers,Store,6,108.71,652.26,381.63,270.63
ORD-101929,46077,North,Emily Chen,Electronics,Webcam,Store,5,105.76,528.8,318.97,209.83
ORD-102018,46077,North,Emily Chen,Electronics,Monitor,Store,3,257.04,771.12,558.8,212.32
ORD-102026,46077,South,Ana Lopez,Sports,Fitness Tracker,Online,3,139.64,418.92,283.96,134.96
ORD-102100,46077,West,Rachel Green,Clothing,Jacket,Marketplace,2,94.27,188.54,104.06,84.48
ORD-102316,46077,West,Tom Nguyen,Home,Air Fryer,Online,4,157.11,628.44,421.14,207.3
ORD-102341,46077,North,Nina Patel,Sports,Yoga Mat,Store,1,38.81,38.81,18.18,20.63
ORD-102351,46077,South,Chris Brown,Electronics,Webcam,Online,3,114.75,344.25,211.4,132.85
ORD-102726,46077,North,Emily Chen,Clothing,Hoodie,Online,1,60.98,60.98,29.79,31.19
ORD-102869,46077,South,Mike Davis,Electronics,Keyboard,Store,1,66.76,66.76,39.28,27.48
ORD-103080,46077,East,Sarah Kim,Clothing,Sneakers,Online,1,113.75,113.75,68.9,44.85
ORD-103098,46077,North,James Wilson,Sports,Yoga Mat,Marketplace,3,36.87,110.61,55.09,55.52
ORD-103282,46077,East,David Lee,Home,Coffee Maker,Online,1,123.53,123.53,76.69,46.84
ORD-103366,46077,South,Chris Brown,Electronics,Headphones,Online,1,86.27,86.27,54.85,31.42
ORD-103486,46077,East,David Lee,Electronics,Keyboard,Store,5,71.14,355.7,198.4,157.3
ORD-103844,46077,East,David Lee,Electronics,Headphones,Store,1,95.4,95.4,57.3,38.1
ORD-103848,46077,North,Nina Patel,Clothing,Jacket,Online,6,87.11,522.66,291.82,230.84
ORD-104122,46077,West,Jordan Smith,Home,Air Fryer,Marketplace,1,135.3,135.3,93.23,42.07
ORD-104183,46077,North,Emily Chen,Home,Blender,Online,2,85.09,170.18,112.47,57.71
ORD-104229,46077,West,Jordan Smith,Electronics,Headphones,Online,5,86.14,430.7,259.72,170.98
ORD-104241,46077,East,Sarah Kim,Home,Air Fryer,Online,2,139.41,278.82,181.52,97.3
ORD-104848,46077,West,Rachel Green,Home,Vacuum,Online,5,190.17,950.85,633.72,317.13
ORD-104925,46077,South,Chris Brown,Home,Vacuum,Online,1,191.75,191.75,128.94,62.81
ORD-100018,46078,South,Ana Lopez,Clothing,Jeans,Online,1,63.58,63.58,33.05,30.53
ORD-100128,46078,North,Nina Patel,Sports,Running Shoes,Online,2,131.34,262.68,159.71,102.97
ORD-100265,46078,West,Tom Nguyen,Electronics,Headphones,Store,6,94.61,567.66,361.8,205.86
ORD-100322,46078,North,James Wilson,Home,Air Fryer,Store,4,146.37,585.48,395.02,190.46
ORD-100343,46078,West,Tom Nguyen,Electronics,Monitor,Online,2,252.76,505.52,356.59,148.93
ORD-100383,46078,South,Ana Lopez,Home,Vacuum,Store,5,183.97,919.85,649.96,269.89
ORD-100604,46078,North,Emily Chen,Electronics,Webcam,Marketplace,2,112.27,224.54,131.24,93.3
ORD-101211,46078,West,Tom Nguyen,Home,Vacuum,Online,1,179.81,179.81,126.98,52.83
ORD-101227,46078,East,David Lee,Sports,Running Shoes,Online,3,123.45,370.35,218.26,152.09
ORD-101423,46078,North,Nina Patel,Clothing,Jacket,Online,1,91.88,91.88,50.37,41.51
ORD-102625,46078,North,Emily Chen,Clothing,Sneakers,Marketplace,2,108.36,216.72,125.05,91.67
ORD-102676,46078,South,Chris Brown,Electronics,Monitor,Store,3,269.87,809.61,549.06,260.55
ORD-102796,46078,West,Tom Nguyen,Electronics,Headphones,Marketplace,6,98.75,592.5,375.17,217.33
ORD-103013,46078,North,James Wilson,Home,Vacuum,Marketplace,2,187.55,375.1,267.03,108.07
ORD-103206,46078,North,Emily Chen,Electronics,Headphones,Online,1,81.77,81.77,52.24,29.53
ORD-103250,46078,West,Jordan Smith,Home,Coffee Maker,Store,3,116.93,350.79,219.31,131.48
ORD-103320,46078,West,Tom Nguyen,Electronics,Headphones,Store,5,97.14,485.7,304.45,181.25
ORD-103362,46078,South,Ana Lopez,Home,Coffee Maker,Marketplace,5,118.58,592.9,387.27,205.63
ORD-103720,46078,North,James Wilson,Electronics,Webcam,Online,2,106.32,212.64,132.21,80.43
ORD-103774,46078,West,Rachel Green,Sports,Fitness Tracker,Marketplace,3,139.18,417.54,268.24,149.3
ORD-103962,46078,West,Tom Nguyen,Electronics,Webcam,Marketplace,6,106.97,641.82,379.22,262.6
ORD-103967,46078,West,Jordan Smith,Clothing,Hoodie,Online,4,61.03,244.12,117.67,126.45
ORD-104059,46078,West,Jordan Smith,Sports,Dumbbells,Store,5,75.3,376.5,222.42,154.08
ORD-104351,46078,East,Sarah Kim,Clothing,Jacket,Marketplace,3,90.52,271.56,153.88,117.68
ORD-104555,46078,South,Chris Brown,Clothing,Hoodie,Store,4,56.63,226.52,117.58,108.94
ORD-104829,46078,West,Tom Nguyen,Electronics,Monitor,Store,6,236.34,1418.04,992.9,425.14
ORD-104854,46078,East,David Lee,Clothing,Jacket,Store,6,98.82,592.92,329.61,263.31
ORD-100131,46079,West,Jordan Smith,Sports,Yoga Mat,Marketplace,6,43.62,261.72,121.32,140.4
ORD-100317,46079,North,Nina Patel,Sports,Fitness Tracker,Online,1,152.03,152.03,103.93,48.1
ORD-100515,46079,North,Nina Patel,Electronics,Monitor,Store,1,236,236,170.96,65.04
ORD-100546,46079,North,James Wilson,Electronics,Headphones,Marketplace,5,94.83,474.15,296.98,177.17
ORD-100635,46079,North,Emily Chen,Electronics,Monitor,Marketplace,2,270.6,541.2,367.01,174.19
ORD-100877,46079,East,Marcus Reed,Home,Vacuum,Marketplace,2,178.24,356.48,239.74,116.74
ORD-100887,46079,East,David Lee,Electronics,Webcam,Online,5,105.38,526.9,304.29,222.61
ORD-101434,46079,South,Chris Brown,Electronics,Keyboard,Marketplace,6,70.16,420.96,246.55,174.41
ORD-101449,46079,South,Chris Brown,Home,Vacuum,Online,1,202.36,202.36,137.64,64.72
ORD-101600,46079,South,Ana Lopez,Clothing,Jacket,Online,1,88.65,88.65,47.19,41.46
ORD-101603,46079,East,Sarah Kim,Sports,Fitness Tracker,Store,3,147.52,442.56,289.09,153.47
ORD-101801,46079,West,Jordan Smith,Sports,Fitness Tracker,Online,1,147.14,147.14,98.13,49.01
ORD-101997,46079,North,Emily Chen,Electronics,Webcam,Online,5,119.76,598.8,372.84,225.96
ORD-101998,46079,South,Chris Brown,Electronics,Headphones,Store,5,98.59,492.95,302.63,190.32
ORD-102085,46079,North,James Wilson,Sports,Dumbbells,Store,6,81.23,487.38,288.66,198.72
ORD-102124,46079,North,Nina Patel,Electronics,Keyboard,Online,1,64.22,64.22,35.77,28.45
ORD-102190,46079,West,Rachel Green,Home,Vacuum,Online,2,192.94,385.88,261.27,124.61
ORD-102219,46079,West,Tom Nguyen,Home,Coffee Maker,Marketplace,2,130.66,261.32,161.83,99.49
ORD-102303,46079,North,Emily Chen,Electronics,Headphones,Marketplace,6,95.44,572.64,349.24,223.4
ORD-102622,46079,East,Marcus Reed,Home,Blender,Store,3,86.15,258.45,175.04,83.41
ORD-102844,46079,West,Tom Nguyen,Electronics,Webcam,Marketplace,4,112.61,450.44,263.97,186.47
ORD-102950,46079,West,Tom Nguyen,Electronics,Monitor,Store,5,251.48,1257.4,846.59,410.81
ORD-102977,46079,South,Mike Davis,Electronics,Keyboard,Store,5,65.64,328.2,196.35,131.85
ORD-103024,46079,North,James Wilson,Electronics,Webcam,Online,1,104.18,104.18,64.23,39.95
ORD-103306,46079,South,Ana Lopez,Electronics,Monitor,Online,1,261.64,261.64,184.49,77.15
ORD-103555,46079,East,Marcus Reed,Home,Blender,Store,6,90.65,543.9,381.08,162.82
ORD-103652,46079,East,Marcus Reed,Electronics,Keyboard,Online,3,62.47,187.41,107.33,80.08
ORD-104012,46079,West,Rachel Green,Sports,Yoga Mat,Store,2,42.42,84.84,40.9,43.94
ORD-104144,46079,North,Nina Patel,Electronics,Keyboard,Marketplace,6,69.98,419.88,253.06,166.82
